,host,detection_timestamp,Compromised Process,Inter_process,SYSCALL_2,detection_details,threat_Score,certainity_Score
4009,ta1-trace-2,2019-05-17T14:03:36.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:D0602F86-AE1F-59F2-28A9-48815C565523,EXECUTE,sh,2.0,0.0
4010,ta1-trace-2,2019-05-17T14:31:22.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:22D495D9-3D99-4CA9-6A01-74CC5711F008,EXECUTE,sh,2.0,0.0
4011,ta1-trace-2,2019-05-17T14:02:23.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:3F3B1401-1F09-BAB8-8803-7A265D0517EF,EXECUTE,sh,2.0,0.0
4012,ta1-trace-2,2019-05-17T14:25:39.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:089B661B-083E-5100-672B-A48F02E53434,EXECUTE,sh,2.0,0.0
4013,ta1-trace-2,2019-05-17T14:10:47.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:09516F73-C64C-2D14-2B33-0F8FF7652E82,EXECUTE,sh,2.0,0.0
4014,ta1-trace-2,2019-05-17T14:17:09.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:5EAEB89E-1894-0684-4F78-298A7E9D58C2,EXECUTE,sh,2.0,0.0
4015,ta1-trace-2,2019-05-17T14:02:29.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:A2461D4E-C797-479C-7E5D-B2DD853CC20D,EXECUTE,sh,2.0,0.0
4016,ta1-trace-2,2019-05-17T15:28:39.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:D443CD6E-4033-FE82-C19D-CD61F9401598,EXECUTE,sh,2.0,0.0
4017,ta1-trace-2,2019-05-17T15:12:51.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:BF2C1999-5FF6-2FB4-EA53-754496041C5E,EXECUTE,sh,2.0,0.0
4018,ta1-trace-2,2019-05-17T15:13:27.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:9ACEEB6B-7E79-2E10-10A3-562ABF589C90,EXECUTE,sh,2.0,0.0
4019,ta1-trace-2,2019-05-17T15:20:31.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:3449E5BC-CFEE-78FE-BE3B-6926565163DB,EXECUTE,sh,2.0,0.0
4020,ta1-trace-2,2019-05-17T15:28:25.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:3A9E5591-58AB-382A-1846-41DE17F12D8C,EXECUTE,sh,2.0,0.0
4021,ta1-trace-2,2019-05-17T14:57:08.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:CF89E4F6-4E88-87E2-03FF-C8F31EFB2B47,EXECUTE,sh,2.0,0.0
4022,ta1-trace-2,2019-05-17T15:19:44.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:5A4EA890-C364-051C-84DA-587E4F005CC5,EXECUTE,sh,2.0,0.0
4023,ta1-trace-2,2019-05-17T14:48:52.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:A37F2513-4650-EC9B-2864-6C064AD216BD,EXECUTE,sh,2.0,0.0
4024,ta1-trace-2,2019-05-17T15:29:07.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:F31E8D7F-1AE2-0450-4B7A-465F6CC2BB19,EXECUTE,sh,2.0,0.0
4025,ta1-trace-2,2019-05-17T14:51:56.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:EA84966B-9885-451A-A408-206A6366FDBA,EXECUTE,sh,2.0,0.0
4026,ta1-trace-2,2019-05-17T15:31:34.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:F59474CD-FBE8-3067-ADAC-DAA7FEF5B469,EXECUTE,sh,2.0,0.0
4027,ta1-trace-2,2019-05-17T15:19:31.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:DDD7EC3D-DB48-5283-0A4C-4BB4495E50E2,EXECUTE,sh,2.0,0.0
4028,ta1-trace-2,2019-05-17T15:19:52.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:56A4080D-5D58-94F6-65AB-991FF4A9E03B,EXECUTE,sh,2.0,0.0
4029,ta1-trace-2,2019-05-17T15:19:50.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:8B6EDB6A-BF2C-4774-91EB-B533067B5C61,EXECUTE,sh,2.0,0.0
4030,ta1-trace-2,2019-05-17T15:07:12.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:9DB5C5C5-6E50-36EA-A935-474EF09978A7,EXECUTE,sh,2.0,0.0
4031,ta1-trace-2,2019-05-17T15:05:42.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:451C43B7-CC9E-EF83-A83C-BA0E44087EDC,EXECUTE,sh,2.0,0.0
4032,ta1-trace-2,2019-05-17T15:20:12.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:06B0DC4A-E8F8-0424-BD2A-AA04183D2C1B,EXECUTE,sh,2.0,0.0
4033,ta1-trace-2,2019-05-17T15:20:30.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:F6AFFFAF-2EB5-33C1-026A-EBE54A6A8BA0,EXECUTE,sh,2.0,0.0
4034,ta1-trace-2,2019-05-17T15:20:05.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:0F740D60-065B-6F75-50FB-7C4B1FF018D6,EXECUTE,sh,2.0,0.0
4035,ta1-trace-2,2019-05-17T15:21:45.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:5CD44BA9-02F8-A792-6B95-2D7A92384E41,EXECUTE,sh,2.0,0.0
4036,ta1-trace-2,2019-05-17T15:21:37.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:63F192D5-F18A-8E6F-8A9F-604DBE1AFDC2,EXECUTE,sh,2.0,0.0
4037,ta1-trace-2,2019-05-17T15:31:50.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:E81A47ED-562F-6FB6-0AD3-919206EAA257,EXECUTE,sh,2.0,0.0
4038,ta1-trace-2,2019-05-17T15:20:17.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:DA1B7F07-8DC3-3D52-8EC6-F253550EBCD3,EXECUTE,sh,2.0,0.0
4039,ta1-trace-2,2019-05-17T14:57:29.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:27D4285C-B64B-CFF9-9C0A-8CE26AF1B510,EXECUTE,sh,2.0,0.0
4040,ta1-trace-2,2019-05-17T15:28:12.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:B72ABFC9-8F9F-0C3A-537D-1740E3BB3929,EXECUTE,sh,2.0,0.0
4041,ta1-trace-2,2019-05-17T14:44:13.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:6A0FBC10-9CEC-F01C-7BCA-4C8F49A018FD,EXECUTE,sh,2.0,0.0
4042,ta1-trace-2,2019-05-17T15:20:21.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:D3DF4CE9-ADB6-2A8F-10A7-302FEE3DB9A5,EXECUTE,sh,2.0,0.0
4043,ta1-trace-2,2019-05-17T15:03:01.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:99110F49-5D84-8B32-2736-4EE97383C371,EXECUTE,sh,2.0,0.0
4044,ta1-trace-2,2019-05-17T15:10:16.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:88A1261C-BD35-384F-C9DE-4AD9B6EBFFC9,EXECUTE,sh,2.0,0.0
4045,ta1-trace-2,2019-05-17T14:46:48.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:9DB98EC4-5589-12AD-EF39-9D6A415E8454,EXECUTE,sh,2.0,0.0
4046,ta1-trace-2,2019-05-17T14:59:52.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:11001E75-0CD8-C294-5473-90B651DC6079,EXECUTE,sh,2.0,0.0
4047,ta1-trace-2,2019-05-17T14:58:14.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:E037E97D-F00F-6BD6-F912-34AB1D534466,EXECUTE,sh,2.0,0.0
4048,ta1-trace-2,2019-05-17T15:28:25.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:1D72F5EF-8718-8693-6412-4111F86AF31F,EXECUTE,sh,2.0,0.0
4049,ta1-trace-2,2019-05-17T14:56:17.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:08ECFA45-B4FA-C79D-A88F-04574E2B2F89,EXECUTE,sh,2.0,0.0
4050,ta1-trace-2,2019-05-17T15:00:20.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:09A66485-D687-D83A-51EE-8FD10106CB8D,EXECUTE,sh,2.0,0.0
4051,ta1-trace-2,2019-05-17T14:57:37.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:36AF2E42-C1C5-F4B9-5476-D0B08749576B,EXECUTE,sh,2.0,0.0
4052,ta1-trace-2,2019-05-17T15:21:51.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:32CCFB58-A9C0-8B2A-CC2D-DA4659592A4E,EXECUTE,sh,2.0,0.0
4053,ta1-trace-2,2019-05-17T15:21:57.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:0E83DC86-ACA8-A86E-DE9B-AE3A93D14C77,EXECUTE,sh,2.0,0.0
4054,ta1-trace-2,2019-05-17T15:19:35.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:67A635CB-2693-A3B7-5D2B-D40C635CB45C,EXECUTE,sh,2.0,0.0
4055,ta1-trace-2,2019-05-17T15:02:44.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:53D8320D-5B2F-EE15-5408-1A6F8443DB3B,EXECUTE,sh,2.0,0.0
4056,ta1-trace-2,2019-05-17T14:50:11.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:CEE228CA-0C96-B240-ACB7-1C3F8FE70C67,EXECUTE,sh,2.0,0.0
4057,ta1-trace-2,2019-05-17T14:57:51.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:82A7403D-021B-4EBE-4007-6C2B41A63014,EXECUTE,sh,2.0,0.0
4058,ta1-trace-2,2019-05-17T15:16:43.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:9FF460DE-E309-BE7A-0800-4AB89D663A25,EXECUTE,sh,2.0,0.0
4059,ta1-trace-2,2019-05-17T15:19:59.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:D048C169-CDEF-2871-ECDA-D063D305F6C6,EXECUTE,sh,2.0,0.0
4060,ta1-trace-2,2019-05-17T14:57:40.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:F702AFE0-5653-3588-79D1-BA6E329A811C,EXECUTE,sh,2.0,0.0
4061,ta1-trace-2,2019-05-17T15:20:57.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:F512ABCF-A89A-583A-26A4-930F5429303A,EXECUTE,sh,2.0,0.0
4062,ta1-trace-2,2019-05-17T15:19:53.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:F1448474-8D2F-7A94-4BEA-3BA3F304BA3B,EXECUTE,sh,2.0,0.0
4063,ta1-trace-2,2019-05-17T14:57:05.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:98C2C318-DD5A-3453-B0B3-6E3C526DBA78,EXECUTE,sh,2.0,0.0
4064,ta1-trace-2,2019-05-17T15:20:39.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:EC3516DB-C634-1325-49E8-9AC959F4E3F9,EXECUTE,sh,2.0,0.0
4065,ta1-trace-2,2019-05-17T14:49:37.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:D042B6EC-50CE-07B6-57BB-10719BD60214,EXECUTE,sh,2.0,0.0
4066,ta1-trace-2,2019-05-17T15:12:19.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:B4E7A9C5-2C06-1F71-D515-1AFFF52AAD56,EXECUTE,sh,2.0,0.0
4067,ta1-trace-2,2019-05-17T15:25:01.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:A5AD7480-ACC7-1B2D-BFAB-6E0366F99F18,EXECUTE,sh,2.0,0.0
4068,ta1-trace-2,2019-05-17T15:46:50.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:DBBA26E7-3030-BEE3-BB8D-8E2B5DED9B4B,EXECUTE,sh,2.0,0.0
4069,ta1-trace-2,2019-05-17T15:42:20.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:8F9820A5-12A8-9889-55C7-6C53E7EF7A3E,EXECUTE,sh,2.0,0.0
4070,ta1-trace-2,2019-05-17T15:38:22.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:A26B940A-F957-79E0-7856-DEDD0F4DC29E,EXECUTE,sh,2.0,0.0
4071,ta1-trace-2,2019-05-17T15:45:22.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:4AE8BAAB-BA5F-1EB5-CB9F-F2BD2C7D2EBB,EXECUTE,sh,2.0,0.0
4072,ta1-trace-2,2019-05-17T15:41:05.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:E2AE73E1-4A24-26F2-C6A4-AD0ED5C29524,EXECUTE,sh,2.0,0.0
4073,ta1-trace-2,2019-05-17T15:43:02.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:B50CF995-B7D2-47F6-4273-C788B0016FFC,EXECUTE,sh,2.0,0.0
4074,ta1-trace-2,2019-05-17T15:41:53.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:D8D0E852-EE30-0584-17EE-7F522BE4FFB5,EXECUTE,sh,2.0,0.0
4075,ta1-trace-2,2019-05-17T15:32:35.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:87C1FEED-BFBA-5B8E-3361-95800AB18DFC,EXECUTE,sh,2.0,0.0
4076,ta1-trace-2,2019-05-17T15:47:28.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:61A36178-E9CE-5BBC-BB52-B95F4E7381F7,EXECUTE,sh,2.0,0.0
4077,ta1-trace-2,2019-05-17T15:45:10.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:5B5D7B7B-76C6-0BE7-4D19-782906BC4B1F,EXECUTE,sh,2.0,0.0
4078,ta1-trace-2,2019-05-17T15:40:58.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:40FE7E85-E6D9-D6AE-42FA-8641D6E8BF4A,EXECUTE,sh,2.0,0.0
4079,ta1-trace-2,2019-05-17T15:48:09.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:976DDC3C-993C-C56C-5B38-D47A36C625CB,EXECUTE,sh,2.0,0.0
4080,ta1-trace-2,2019-05-17T15:44:52.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:A53C757E-C8C0-49DB-786E-FDD17BAD017A,EXECUTE,sh,2.0,0.0
4081,ta1-trace-2,2019-05-17T15:48:45.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:742C256D-9DA2-D5B5-9BEB-03B49028D65D,EXECUTE,sh,2.0,0.0
4082,ta1-trace-2,2019-05-17T15:42:10.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:DA204F01-B6A7-F618-884F-8655D0442664,EXECUTE,sh,2.0,0.0
4083,ta1-trace-2,2019-05-17T15:41:30.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:9E5D47C5-2186-F3A0-3789-050A06F0C72C,EXECUTE,sh,2.0,0.0
4084,ta1-trace-2,2019-05-17T15:45:17.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:B436EA41-6469-5237-04AC-7A2ABA965B94,EXECUTE,sh,2.0,0.0
4085,ta1-trace-2,2019-05-17T15:41:05.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:55198822-87EC-C1DD-A3DD-B7F82C45E607,EXECUTE,sh,2.0,0.0
4086,ta1-trace-2,2019-05-17T15:48:15.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:B5A2356C-8039-A277-DD6D-D17C1ED6FFE8,EXECUTE,sh,2.0,0.0
4087,ta1-trace-2,2019-05-17T15:46:35.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:2338DF99-642A-6629-D65C-2461040A00F6,EXECUTE,sh,2.0,0.0
4088,ta1-trace-2,2019-05-17T15:47:29.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:750A8F1D-C2E6-1521-5E73-11D0717959EE,EXECUTE,sh,2.0,0.0
4089,ta1-trace-2,2019-05-17T15:47:38.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:818F0509-FDC2-127D-F57A-D998E808A97A,EXECUTE,sh,2.0,0.0
4090,ta1-trace-2,2019-05-17T15:59:09.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:074796C7-6641-BA63-8DE4-749F9B33DB0C,EXECUTE,sh,2.0,0.0
4091,ta1-trace-2,2019-05-17T15:33:14.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:7FB58199-E6E7-FDB3-CAD4-7E32DBF72193,EXECUTE,sh,2.0,0.0
4092,ta1-trace-2,2019-05-17T15:46:44.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:F0B4E6D4-1B25-0748-2DBD-48904018AE76,EXECUTE,sh,2.0,0.0
4093,ta1-trace-2,2019-05-17T15:42:04.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:4392F06C-4872-9A8A-43B9-4D8646DF8A7F,EXECUTE,sh,2.0,0.0
4094,ta1-trace-2,2019-05-17T15:44:07.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:2C591DD3-4A0A-F408-23ED-619599E94718,EXECUTE,sh,2.0,0.0
4095,ta1-trace-2,2019-05-17T15:47:48.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:B575CD05-D9CE-354F-28B5-65FDEC7A581B,EXECUTE,sh,2.0,0.0
4096,ta1-trace-2,2019-05-17T15:43:10.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:801A359F-7B58-E07F-6176-B7EE55F56483,EXECUTE,sh,2.0,0.0
4097,ta1-trace-2,2019-05-17T15:41:46.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:614D4CBC-C4E5-13C3-19A2-0AC4CFCC6572,EXECUTE,sh,2.0,0.0
4098,ta1-trace-2,2019-05-17T15:47:19.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:651BF13C-A601-35F4-AD7E-44CA4F9247BC,EXECUTE,sh,2.0,0.0
4099,ta1-trace-2,2019-05-17T15:51:37.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:B3B054B7-4092-7B91-2FF6-2148F621578A,EXECUTE,sh,2.0,0.0
4100,ta1-trace-2,2019-05-17T15:45:39.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:6C4E937C-7D27-8090-3A73-DC99C3F164E7,EXECUTE,sh,2.0,0.0
4101,ta1-trace-2,2019-05-17T15:47:59.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:E2B05EF6-BCB7-F259-3912-3FC82FEEC636,EXECUTE,sh,2.0,0.0
4102,ta1-trace-2,2019-05-17T15:45:11.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:1D8B6471-A5D8-3BED-24CC-537CE332CEB4,EXECUTE,sh,2.0,0.0
4103,ta1-trace-2,2019-05-17T15:44:01.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:5639B8C1-478A-EED4-EB57-2B9E32A861F1,EXECUTE,sh,2.0,0.0
4104,ta1-trace-2,2019-05-17T16:03:27.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:0FA7591A-7628-F14A-3B2D-6918D83FE11E,EXECUTE,sh,2.0,0.0
4105,ta1-trace-2,2019-05-17T15:44:23.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:7992AF73-85B6-13F3-7E7F-B7FCC6B2CF81,EXECUTE,sh,2.0,0.0
4106,ta1-trace-2,2019-05-17T15:46:41.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:F407EE4C-F65D-A96D-98C4-16683FC19143,EXECUTE,sh,2.0,0.0
4107,ta1-trace-2,2019-05-17T15:58:26.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:CD1F89D1-6CE5-3D15-821D-9230FCEAA88E,EXECUTE,sh,2.0,0.0
4108,ta1-trace-2,2019-05-17T15:40:50.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:FDC58FF8-F45B-E36F-96B0-CCCE496843E4,EXECUTE,sh,2.0,0.0
4109,ta1-trace-2,2019-05-17T15:48:27.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:02437838-2C4E-B7AE-FACE-3AF067C255BE,EXECUTE,sh,2.0,0.0
4110,ta1-trace-2,2019-05-17T15:47:58.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:89091D05-8A94-3A31-1708-90E176DEDFD9,EXECUTE,sh,2.0,0.0
4111,ta1-trace-2,2019-05-17T16:05:38.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:4BCB4335-6E63-8E8D-79B8-1FCAD9B6F97C,EXECUTE,sh,2.0,0.0
4112,ta1-trace-2,2019-05-17T16:06:35.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:B4C51A55-3F0C-7775-3A91-58CF797CCD39,EXECUTE,sh,2.0,0.0
4113,ta1-trace-2,2019-05-17T15:45:00.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:D7361ED5-6D5C-5AEC-EBC2-CEFF86120D70,EXECUTE,sh,2.0,0.0
4114,ta1-trace-2,2019-05-17T15:42:59.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:66F0F5F1-AE87-4453-3540-D0BE4262DD8B,EXECUTE,sh,2.0,0.0
4115,ta1-trace-2,2019-05-17T15:45:11.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:50A0F9E3-5CD9-83B2-FC6A-47BCC818C1E2,EXECUTE,sh,2.0,0.0
4116,ta1-trace-2,2019-05-17T15:46:07.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:B357C2A2-ED91-69B9-1F84-C4B02AC32A46,EXECUTE,sh,2.0,0.0
4117,ta1-trace-2,2019-05-17T15:32:19.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:4E0F4A3C-E31B-1460-66C5-76F443EF2504,EXECUTE,sh,2.0,0.0
4118,ta1-trace-2,2019-05-17T15:48:16.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:B9C71FCF-3F0F-7C7A-5388-18DBA1F98F01,EXECUTE,sh,2.0,0.0
4119,ta1-trace-2,2019-05-17T15:37:36.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:454EF628-EE11-0C01-DA3A-CF5D49FD8E3D,EXECUTE,sh,2.0,0.0
4120,ta1-trace-2,2019-05-17T15:57:09.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:75B364FD-AF0D-0CA3-BE72-A4D24C5631D2,EXECUTE,sh,2.0,0.0
4121,ta1-trace-2,2019-05-17T15:42:00.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:BABF9BD5-26CA-D7F9-D19B-176D5EB0DB06,EXECUTE,sh,2.0,0.0
4122,ta1-trace-2,2019-05-17T15:46:53.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:3F33AB2F-C1B1-B92D-83E7-11CD9AC0E1A2,EXECUTE,sh,2.0,0.0
4123,ta1-trace-2,2019-05-17T15:37:34.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:452E77D0-04A6-B3FB-2902-44269C8FEBC9,EXECUTE,sh,2.0,0.0
4124,ta1-trace-2,2019-05-17T15:55:41.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:2BB257B7-DEFF-7974-13CE-C79A148B7693,EXECUTE,sh,2.0,0.0
4125,ta1-trace-2,2019-05-17T16:44:04.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:964658C5-A1C7-6907-5442-A7E7B28AC180,EXECUTE,sh,2.0,0.0
4126,ta1-trace-2,2019-05-17T16:48:05.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:EA547273-94EE-CEA5-A36C-24B3A50D1673,EXECUTE,sh,2.0,0.0
4127,ta1-trace-2,2019-05-17T16:16:42.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:AFD37521-B5E4-A842-F9DD-8EDD38857F69,EXECUTE,sh,2.0,0.0
4128,ta1-trace-2,2019-05-17T16:51:53.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:30671AFF-DD86-4F3D-C730-15E6C6075ABA,EXECUTE,sh,2.0,0.0
4129,ta1-trace-2,2019-05-17T16:42:30.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:7F56E701-3F11-D921-03C9-4C4AEF0AFEFE,EXECUTE,sh,2.0,0.0
