,host,detection_timestamp,Compromised Process,Inter_process,SYSCALL_2,detection_details,threat_Score,certainity_Score
632,ta1-trace-2,2019-05-14T13:43:30.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:2422909C-F009-7711-C18B-AD07E5B4208B,FORK,sshd,2.0,0.0
633,ta1-trace-2,2019-05-14T13:43:30.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:5F8DB43B-8F77-DDD7-78E7-A10F8F1A4148,EXECUTE,sh,2.0,0.0
634,ta1-trace-2,2019-05-14T13:38:04.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:725668F7-A136-B146-37E9-C4905C7218BF,EXECUTE,sshd,2.0,0.0
635,ta1-trace-2,2019-05-14T13:38:04.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:C10ED383-46D3-94FE-A067-70CF3ACB5D1A,FORK,sshd,2.0,0.0
636,ta1-trace-2,2019-05-14T13:38:04.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:71D09B35-CA90-BC0A-F37B-2BEFCA5A6740,EXECUTE,sh,2.0,0.0
637,ta1-trace-2,2019-05-14T13:38:30.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:84CE37C4-A7FC-C81B-2568-8489954B69E6,EXECUTE,sshd,2.0,0.0
638,ta1-trace-2,2019-05-14T13:38:30.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:82648749-3F5A-D2AF-5836-2EBC4F670CEE,FORK,sshd,2.0,0.0
639,ta1-trace-2,2019-05-14T13:38:30.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:CBEC6CDC-D4A4-0567-9F40-C56F3C1A6A3A,EXECUTE,sh,2.0,0.0
640,ta1-trace-2,2019-05-14T13:10:18.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:D06EF163-5558-36CE-E4B0-CB5AC10E7D0B,EXECUTE,sshd,2.0,0.0
641,ta1-trace-2,2019-05-14T13:10:18.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:05F54D4C-BCD4-F8E5-509A-AD555FCF779C,FORK,sshd,2.0,0.0
642,ta1-trace-2,2019-05-14T13:54:17.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:FB304D97-8909-9D91-2076-7B0B97275141,EXECUTE,sshd,2.0,0.0
643,ta1-trace-2,2019-05-14T13:54:17.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:87046351-1CFD-45F0-30ED-12C12E78DE80,FORK,sshd,2.0,0.0
644,ta1-trace-2,2019-05-14T13:54:17.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:2DCB80DA-A399-1D0C-8F92-1363FAD98DBC,EXECUTE,sh,2.0,0.0
645,ta1-trace-2,2019-05-14T13:32:09.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:E4186D5F-3C6A-2FCC-27E3-0CE046FF5388,EXECUTE,sshd,2.0,0.0
646,ta1-trace-2,2019-05-14T13:55:07.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:E62FBCC1-B99F-B4A4-A822-E853097A6F00,EXECUTE,sshd,2.0,0.0
647,ta1-trace-2,2019-05-14T13:55:07.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:8B3B83A5-E13B-AD40-398B-66D6FD00F2FF,FORK,sshd,2.0,0.0
648,ta1-trace-2,2019-05-14T13:55:07.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:23E33DA1-664F-1F9F-64F6-A3EB54719340,EXECUTE,sh,2.0,0.0
649,ta1-trace-2,2019-05-14T13:33:55.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:6685A97F-F16C-37EF-7341-AE3FCFF28A76,EXECUTE,sshd,2.0,0.0
650,ta1-trace-2,2019-05-14T13:33:55.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:50262AF9-C1BF-428C-3B23-F8E926BB34E6,FORK,sshd,2.0,0.0
651,ta1-trace-2,2019-05-14T13:33:55.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:3F6802BB-C7EF-BDE5-5CBE-B29F028338B3,EXECUTE,sh,2.0,0.0
652,ta1-trace-2,2019-05-14T13:38:40.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:E0F734F6-97BC-50B0-BC61-2AC9B8B471B5,EXECUTE,sshd,2.0,0.0
653,ta1-trace-2,2019-05-14T13:38:40.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:0F34C357-91CE-5625-445B-35E93E4BD9EB,FORK,sshd,2.0,0.0
654,ta1-trace-2,2019-05-14T13:38:40.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:1F86D108-DB37-6D4F-6FA9-6B4701A8F546,EXECUTE,sh,2.0,0.0
655,ta1-trace-2,2019-05-14T13:25:18.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:45A18BE0-7380-072B-CCF1-C01AE5F3E8DE,EXECUTE,sshd,2.0,0.0
656,ta1-trace-2,2019-05-14T13:32:42.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:0585D6F7-19E2-F934-494D-8B560E419098,EXECUTE,sshd,2.0,0.0
657,ta1-trace-2,2019-05-14T13:32:43.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:2069B040-C273-8FC1-1BE2-73F4FE9C6DDB,FORK,sshd,2.0,0.0
658,ta1-trace-2,2019-05-14T13:32:43.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:3188B2F1-E431-5A68-573B-2884CB73BEBB,EXECUTE,sh,2.0,0.0
659,ta1-trace-2,2019-05-14T13:23:11.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:9D4C1A58-1C6C-80A2-D966-ACCBF9FA827B,EXECUTE,sshd,2.0,0.0
660,ta1-trace-2,2019-05-14T13:32:20.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:1F24C824-9AC8-6B92-B24C-4946D8EAAF54,EXECUTE,sshd,2.0,0.0
661,ta1-trace-2,2019-05-14T13:41:30.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:BBB69746-2DE4-6863-259E-9F10544D0988,EXECUTE,sshd,2.0,0.0
662,ta1-trace-2,2019-05-14T13:41:31.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:861356D1-0122-33B9-9779-0F2EDBE55418,FORK,sshd,2.0,0.0
663,ta1-trace-2,2019-05-14T13:41:31.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:5CE5AF16-CE36-B0EE-BCEF-AA820ED190F0,EXECUTE,sh,2.0,0.0
664,ta1-trace-2,2019-05-14T13:39:44.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:10192D9D-0019-8E17-1188-ECDF7C926D00,EXECUTE,sshd,2.0,0.0
665,ta1-trace-2,2019-05-14T13:39:44.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:158848A4-5477-C0A9-DEB2-CD54C1EDD54D,FORK,sshd,2.0,0.0
666,ta1-trace-2,2019-05-14T13:39:44.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:41C1F499-F9DE-191E-BB50-7A88E1B743DA,EXECUTE,sh,2.0,0.0
667,ta1-trace-2,2019-05-14T13:54:48.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:F14DDABD-911D-4034-6A12-8467F61AC765,EXECUTE,sshd,2.0,0.0
668,ta1-trace-2,2019-05-14T13:54:48.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:DC0A9CFA-2B6F-BE04-6D8C-1F61223902AA,FORK,sshd,2.0,0.0
669,ta1-trace-2,2019-05-14T13:54:48.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:55A9920B-9B41-C041-D90E-D46AE00E040D,EXECUTE,sh,2.0,0.0
670,ta1-trace-2,2019-05-14T13:54:32.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:384A33D6-D2A4-695A-C852-6CEBB641067D,EXECUTE,sshd,2.0,0.0
671,ta1-trace-2,2019-05-14T13:54:32.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:FD6C202C-14EE-5115-85E5-158A17F1DA2B,FORK,sshd,2.0,0.0
672,ta1-trace-2,2019-05-14T13:54:32.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:E53F4487-0A6C-3EEE-E97E-5D3A095222D8,EXECUTE,sh,2.0,0.0
673,ta1-trace-2,2019-05-14T13:38:45.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:BE66A545-9F71-5CDA-A32C-B7D4F3938502,EXECUTE,sshd,2.0,0.0
674,ta1-trace-2,2019-05-14T13:38:45.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:E7C213E3-5548-8DED-8D30-10C651D89168,FORK,sshd,2.0,0.0
675,ta1-trace-2,2019-05-14T13:38:45.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:92079A18-DBE0-1AF4-A89A-432DA5373939,EXECUTE,sh,2.0,0.0
676,ta1-trace-2,2019-05-14T13:11:30.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:54A3DEDC-A454-55C5-309B-4C1A161FFBD9,EXECUTE,sshd,2.0,0.0
677,ta1-trace-2,2019-05-14T13:31:15.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:A96E52C5-EC0B-9562-4904-46CEBA4872AA,EXECUTE,sshd,2.0,0.0
678,ta1-trace-2,2019-05-14T13:32:53.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:91E9AF2E-0F58-EAC2-97B4-C5A89FF59A65,EXECUTE,sshd,2.0,0.0
679,ta1-trace-2,2019-05-14T13:32:54.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:0AB51D89-54AE-754E-219E-6DBA7EE43475,FORK,sshd,2.0,0.0
680,ta1-trace-2,2019-05-14T13:32:54.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:05C2FF6E-03E4-4314-FAA0-D88DB26B7FA6,EXECUTE,sh,2.0,0.0
681,ta1-trace-2,2019-05-14T13:11:42.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:F21C7910-7867-78F0-D5E4-35A16A691594,EXECUTE,sshd,2.0,0.0
682,ta1-trace-2,2019-05-14T13:38:41.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:80AD8B17-4B52-9B49-B132-66BA8325668A,EXECUTE,sshd,2.0,0.0
683,ta1-trace-2,2019-05-14T13:38:41.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:C2D68C74-4619-7403-EFF9-CB83286501F6,FORK,sshd,2.0,0.0
684,ta1-trace-2,2019-05-14T13:38:41.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:C7C0E45F-CFBE-B9EC-BD11-8D63DDBD8887,EXECUTE,sh,2.0,0.0
685,ta1-trace-2,2019-05-14T13:29:27.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:35FDAC91-6F08-E057-24A6-32863A3D14AB,EXECUTE,sshd,2.0,0.0
686,ta1-trace-2,2019-05-14T13:34:04.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:95B93261-9ABD-5831-260C-E7CC0AB26D2A,EXECUTE,sshd,2.0,0.0
687,ta1-trace-2,2019-05-14T13:34:04.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:85B4E685-4DBF-61FC-9C31-4E7A44320E3D,FORK,sshd,2.0,0.0
688,ta1-trace-2,2019-05-14T13:34:04.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:7A7E7A03-CA34-9B78-326A-B91414004455,EXECUTE,sh,2.0,0.0
689,ta1-trace-2,2019-05-14T13:32:40.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:A58C456B-C685-4352-8578-03A43E6C5824,EXECUTE,sshd,2.0,0.0
690,ta1-trace-2,2019-05-14T13:32:41.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:3791874A-8A0D-9546-66F9-8C4F7C9E7B31,FORK,sshd,2.0,0.0
691,ta1-trace-2,2019-05-14T13:25:40.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:B7CAC3E9-8F15-A324-B735-5F840251B12D,EXECUTE,sshd,2.0,0.0
692,ta1-trace-2,2019-05-14T13:39:03.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:798126A4-5BAA-410A-DCA4-8D2581E582A0,EXECUTE,sshd,2.0,0.0
693,ta1-trace-2,2019-05-14T13:39:03.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:A90A95DA-F527-3CF6-ACED-963B38091E93,FORK,sshd,2.0,0.0
694,ta1-trace-2,2019-05-14T13:39:03.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:2A81811C-925F-9D2F-B531-8F5F34756FC9,EXECUTE,sh,2.0,0.0
695,ta1-trace-2,2019-05-14T13:33:36.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:19C969B7-2535-EA8B-B346-2D01162DC6FB,EXECUTE,sshd,2.0,0.0
696,ta1-trace-2,2019-05-14T13:33:36.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:3BE41864-0DFE-B8AF-D9AE-E6110E1DF18C,FORK,sshd,2.0,0.0
697,ta1-trace-2,2019-05-14T13:33:36.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:B5C4FE24-4CB8-C327-3986-4F07CB458D92,EXECUTE,sh,2.0,0.0
698,ta1-trace-2,2019-05-14T14:03:48.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:EE3A0533-222A-1BEA-8852-074C13A63DAC,EXECUTE,sshd,2.0,0.0
699,ta1-trace-2,2019-05-14T14:03:49.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:174131A6-2942-0881-7A7D-3E578A4E5ADD,FORK,sshd,2.0,0.0
700,ta1-trace-2,2019-05-14T14:03:48.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:174131A6-2942-0881-7A7D-3E578A4E5ADD,FORK,sshd,2.0,0.0
701,ta1-trace-2,2019-05-14T14:03:48.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:B7AD1634-B611-50FB-83FC-5450A0AA02B1,EXECUTE,sh,2.0,0.0
702,ta1-trace-2,2019-05-14T14:02:08.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:597EC505-FD34-7DCB-B9F3-A64493CBB5CE,EXECUTE,sshd,2.0,0.0
703,ta1-trace-2,2019-05-14T14:02:09.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:A5DEB701-3EB0-E9D1-9524-F20853D4E6DD,FORK,sshd,2.0,0.0
704,ta1-trace-2,2019-05-14T14:02:09.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:7072A435-17EF-5ED8-397C-2EAE34F343AD,EXECUTE,sh,2.0,0.0
705,ta1-trace-2,2019-05-14T14:44:05.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:4D5E1F2E-B87C-7101-83EB-A0C5973D3887,EXECUTE,sshd,2.0,0.0
706,ta1-trace-2,2019-05-14T14:44:05.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:5B797F6E-7C27-2D78-70AD-2E184235B571,FORK,sshd,2.0,0.0
707,ta1-trace-2,2019-05-14T14:44:05.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:17C0FE3F-0566-2149-E8E4-0589328A781D,EXECUTE,sh,2.0,0.0
708,ta1-trace-2,2019-05-14T14:48:55.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:9D9FDB79-49C2-047C-E6CF-9D5372553339,EXECUTE,sshd,2.0,0.0
709,ta1-trace-2,2019-05-14T14:48:55.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:9AB7425B-4753-ECD6-D191-17CD7989317E,FORK,sshd,2.0,0.0
710,ta1-trace-2,2019-05-14T14:48:55.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:8EBB6D61-A054-7492-5B90-20BBF01DD434,EXECUTE,sh,2.0,0.0
711,ta1-trace-2,2019-05-14T13:59:07.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:70D7CD04-E6F5-DE81-8A47-9FD7627805A7,EXECUTE,sshd,2.0,0.0
712,ta1-trace-2,2019-05-14T14:41:03.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:76AD548B-514D-181E-14BE-6BBB7EB8D5C3,EXECUTE,sshd,2.0,0.0
713,ta1-trace-2,2019-05-14T14:41:03.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:874D1CB7-E011-A168-FA4B-0CEDBB5BFAEA,FORK,sshd,2.0,0.0
714,ta1-trace-2,2019-05-14T14:41:03.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:3AF32BAE-CC78-A2D1-4E2A-B77DB4295BF5,EXECUTE,sh,2.0,0.0
715,ta1-trace-2,2019-05-14T14:02:22.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:DC38736F-6E73-BA7B-CC92-DBE0C54E1C4A,EXECUTE,sshd,2.0,0.0
716,ta1-trace-2,2019-05-14T14:02:23.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:604CA6AB-7A6B-257A-BCE6-B65493710686,FORK,sshd,2.0,0.0
717,ta1-trace-2,2019-05-14T14:02:23.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:39146521-09E1-B736-E77C-7465A69F5AFD,EXECUTE,sh,2.0,0.0
718,ta1-trace-2,2019-05-14T14:47:03.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:0B0277C2-1CE1-E255-59EF-B21CC8CD34F6,EXECUTE,sshd,2.0,0.0
719,ta1-trace-2,2019-05-14T14:47:03.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:F88D6604-AA6E-0C0B-4429-3D22449B9591,FORK,sshd,2.0,0.0
720,ta1-trace-2,2019-05-14T14:47:03.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:D4ABD13C-4A6C-D088-C0EC-F3E3D57704AF,EXECUTE,sh,2.0,0.0
721,ta1-trace-2,2019-05-14T14:10:12.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:81C51B84-B47D-E275-71C7-1378350CDC42,EXECUTE,sshd,2.0,0.0
722,ta1-trace-2,2019-05-14T14:10:13.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:C2F53F70-FEDD-AEF2-42DA-25EF6CBBC2EB,FORK,sshd,2.0,0.0
723,ta1-trace-2,2019-05-14T14:10:12.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:C2F53F70-FEDD-AEF2-42DA-25EF6CBBC2EB,FORK,sshd,2.0,0.0
724,ta1-trace-2,2019-05-14T14:10:12.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:8A47E7C1-2B69-3DAD-F0FE-3A625E6C4B86,EXECUTE,sh,2.0,0.0
725,ta1-trace-2,2019-05-14T13:55:42.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:AF193EEB-CF31-7106-F8C9-4EDC398EB83B,EXECUTE,sshd,2.0,0.0
726,ta1-trace-2,2019-05-14T13:55:42.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:F5F39ACD-7A69-CB99-8AAB-8265AFC05CFD,FORK,sshd,2.0,0.0
727,ta1-trace-2,2019-05-14T14:45:57.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:FD2D8779-1BA6-B4D6-74D5-BF4080CC76DB,EXECUTE,sshd,2.0,0.0
728,ta1-trace-2,2019-05-14T14:45:57.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:08A647CF-644E-FB6B-541F-D5CF9CAE4490,FORK,sshd,2.0,0.0
729,ta1-trace-2,2019-05-14T14:45:57.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:1561A895-E72A-5AB6-A207-AB4706729925,EXECUTE,sh,2.0,0.0
730,ta1-trace-2,2019-05-14T14:03:23.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:13D69AC2-6543-D6E9-137A-C7696F6D5ABA,EXECUTE,sshd,2.0,0.0
731,ta1-trace-2,2019-05-14T14:03:23.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:50E83BDF-4B4E-B1AA-53BD-054A96784C76,FORK,sshd,2.0,0.0
732,ta1-trace-2,2019-05-14T14:03:23.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:27B54CAE-7ACA-C9B2-2733-D7C5C25B0B90,EXECUTE,sh,2.0,0.0
733,ta1-trace-2,2019-05-14T14:32:36.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:662BCC23-74BF-57D5-4048-8189678E02AE,EXECUTE,sshd,2.0,0.0
734,ta1-trace-2,2019-05-14T14:32:37.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:5C92EAD8-AEC0-5D1F-E460-B04B4C356DE3,FORK,sshd,2.0,0.0
735,ta1-trace-2,2019-05-14T14:32:36.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:5C92EAD8-AEC0-5D1F-E460-B04B4C356DE3,FORK,sshd,2.0,0.0
736,ta1-trace-2,2019-05-14T14:32:36.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:E23BCBD1-9D1A-27BC-5A47-235FA0356C7D,EXECUTE,sh,2.0,0.0
737,ta1-trace-2,2019-05-14T13:56:07.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:9412AD69-2E88-BF16-B880-1F85C7E8C281,EXECUTE,sshd,2.0,0.0
738,ta1-trace-2,2019-05-14T14:09:23.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:EDD9CEEC-4BCA-3212-D955-6F258B00937E,EXECUTE,sshd,2.0,0.0
739,ta1-trace-2,2019-05-14T14:09:23.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:4C7D317A-140C-314E-C32B-7850C38A20CE,FORK,sshd,2.0,0.0
740,ta1-trace-2,2019-05-14T14:09:23.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:AC009283-A6AA-348E-1C5F-FD478476D90F,EXECUTE,sh,2.0,0.0
741,ta1-trace-2,2019-05-14T14:30:18.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:48AAF980-C295-0CCD-65B2-542A244753EE,EXECUTE,sshd,2.0,0.0
742,ta1-trace-2,2019-05-14T14:30:19.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:7558276A-B637-B406-E441-F27A1BAF7781,FORK,sshd,2.0,0.0
743,ta1-trace-2,2019-05-14T14:30:18.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:7558276A-B637-B406-E441-F27A1BAF7781,FORK,sshd,2.0,0.0
744,ta1-trace-2,2019-05-14T14:30:18.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:E571F0EB-950A-CEA9-A7F0-F6E2C3F6099A,EXECUTE,sh,2.0,0.0
745,ta1-trace-2,2019-05-14T13:59:15.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:8C60CEA1-BFC2-F28A-0740-6F94CDC64216,EXECUTE,sshd,2.0,0.0
746,ta1-trace-2,2019-05-14T14:40:03.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:25E80722-BD4D-BC01-DC42-FC5616EDB7C1,EXECUTE,sshd,2.0,0.0
747,ta1-trace-2,2019-05-14T14:40:04.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:F01904ED-51B8-FF25-9C14-CF55C45976E5,FORK,sshd,2.0,0.0
748,ta1-trace-2,2019-05-14T14:40:04.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:2879BEB7-7508-7379-B638-27879BB4A657,EXECUTE,sh,2.0,0.0
749,ta1-trace-2,2019-05-14T14:47:00.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:8D980899-3FBA-0CFF-6293-5D9965D0BEF5,EXECUTE,sshd,2.0,0.0
750,ta1-trace-2,2019-05-14T14:47:00.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:9033C5E3-4757-8E12-755B-85C86F51FBAE,FORK,sshd,2.0,0.0
751,ta1-trace-2,2019-05-14T14:47:00.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:B788BF0B-57A3-72CE-E9DB-1817A105589A,EXECUTE,sh,2.0,0.0
752,ta1-trace-2,2019-05-14T14:00:45.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:35949C40-9A97-70A4-9353-FCD526958CD6,EXECUTE,sshd,2.0,0.0
753,ta1-trace-2,2019-05-14T14:00:45.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:BCB15D06-BC49-0E2B-E5D4-FAF491F108D3,FORK,sshd,2.0,0.0
754,ta1-trace-2,2019-05-14T14:00:45.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:BBD95E0F-5F2F-2888-A14B-80E73ED996C3,EXECUTE,sh,2.0,0.0
